example_id                                                      | status  | run_time        |
./spec/requests/attempts_spec.rb[1:4:2]                         | passed  | 0.0378 seconds  |
./spec/requests/attempts_spec.rb[1:4:3]                         | passed  | 0.03562 seconds |
./spec/requests/challenges_spec.rb[1:1:1:1]                     | passed  | 0.01738 seconds |
./spec/requests/challenges_spec.rb[1:1:2:1]                     | passed  | 0.04094 seconds |
./spec/requests/challenges_spec.rb[1:1:2:2]                     | passed  | 0.03953 seconds |
./spec/requests/challenges_spec.rb[1:2:1:1]                     | passed  | 0.04026 seconds |
./spec/requests/challenges_spec.rb[1:3:1:1]                     | passed  | 0.02849 seconds |
./spec/requests/challenges_spec.rb[1:3:1:2]                     | passed  | 0.02685 seconds |
./spec/requests/challenges_spec.rb[1:3:1:3]                     | passed  | 0.02825 seconds |
./spec/requests/challenges_spec.rb[1:3:2:1]                     | passed  | 0.0254 seconds  |
./spec/requests/challenges_spec.rb[1:3:2:2]                     | passed  | 0.02632 seconds |
./spec/requests/challenges_spec.rb[1:3:3:1]                     | passed  | 0.03239 seconds |
./spec/requests/orders_spec.rb[1:1:1:1]                         | passed  | 0.01682 seconds |
./spec/requests/orders_spec.rb[1:1:2:1]                         | passed  | 0.02598 seconds |
./spec/requests/orders_spec.rb[1:1:2:2]                         | passed  | 0.02052 seconds |
./spec/requests/orders_spec.rb[1:1:2:3]                         | passed  | 0.03096 seconds |
./spec/requests/orders_spec.rb[1:2:1:1]                         | passed  | 0.02004 seconds |
./spec/requests/orders_spec.rb[1:2:2:1]                         | passed  | 0.02908 seconds |
./spec/requests/orders_spec.rb[1:2:3:1]                         | passed  | 0.02195 seconds |
./spec/requests/rewards_spec.rb[1:1:1:1]                        | passed  | 0.01469 seconds |
./spec/requests/rewards_spec.rb[1:1:2:1]                        | passed  | 0.02068 seconds |
./spec/requests/rewards_spec.rb[1:1:2:2]                        | passed  | 0.03238 seconds |
./spec/requests/rewards_spec.rb[1:2:1:1]                        | passed  | 0.03082 seconds |
./spec/requests/rewards_spec.rb[1:3:1:1]                        | passed  | 0.02238 seconds |
./spec/requests/rewards_spec.rb[1:3:1:2]                        | passed  | 0.02133 seconds |
./spec/requests/rewards_spec.rb[1:3:1:3]                        | passed  | 0.02099 seconds |
./spec/requests/rewards_spec.rb[1:3:2:1]                        | passed  | 0.01784 seconds |
./spec/requests/rewards_spec.rb[1:3:2:2]                        | passed  | 0.01903 seconds |
./spec/requests/rewards_spec.rb[1:3:3:1]                        | passed  | 0.01644 seconds |
./spec/requests/rewards_spec.rb[1:3:4:1]                        | passed  | 0.01651 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:1:1]        | passed  | 0.02565 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:1:2]        | passed  | 0.02788 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:1:3]        | passed  | 0.02767 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:1:4]        | passed  | 0.02801 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:1:5]        | passed  | 0.02711 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:2:1]        | passed  | 0.0294 seconds  |
./spec/services/challenges/award_points_spec.rb[1:1:2:2]        | passed  | 0.02634 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:2:3]        | passed  | 0.02594 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:3:1]        | passed  | 0.02449 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:3:2]        | passed  | 0.02506 seconds |
./spec/services/challenges/award_points_spec.rb[1:1:3:3]        | passed  | 0.02337 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:1:1]               | passed  | 0.01975 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:1:2]               | passed  | 0.0166 seconds  |
./spec/services/rewards/purchase_spec.rb[1:1:1:3]               | passed  | 0.02098 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:1:4]               | passed  | 0.01743 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:1:5]               | passed  | 0.01826 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:1:6]               | passed  | 0.01765 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:1:7]               | passed  | 0.02005 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:2:1]               | passed  | 0.0134 seconds  |
./spec/services/rewards/purchase_spec.rb[1:1:2:2]               | passed  | 0.01418 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:2:3]               | passed  | 0.01465 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:2:4]               | passed  | 0.01429 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:3:1]               | passed  | 0.01541 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:3:2]               | passed  | 0.01577 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:3:3]               | passed  | 0.01399 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:4:1]               | passed  | 0.01358 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:4:2]               | passed  | 0.01508 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:4:3]               | passed  | 0.03963 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:5:1]               | passed  | 0.02311 seconds |
./spec/services/rewards/purchase_spec.rb[1:1:6:1]               | passed  | 0.08626 seconds |
./spec/system/admin/locations_spec.rb[1:1:1]                    | pending | 0.05116 seconds |
./spec/system/admin/locations_spec.rb[1:1:2]                    | pending | 0.05103 seconds |
./spec/system/admin/locations_spec.rb[1:2:1]                    | pending | 0.05094 seconds |
./spec/system/admin/locations_spec.rb[1:3:1]                    | pending | 0.05081 seconds |
./spec/system/challenge_lifecycle_spec.rb[1:1:1]                | pending | 0.05052 seconds |
./spec/system/challenge_lifecycle_spec.rb[1:2:1]                | pending | 0.04601 seconds |
./spec/system/challenge_lifecycle_spec.rb[1:3:1]                | pending | 0.04618 seconds |
